Customer ID,Order Date,Ship Date,Ship Mode
124513,2021-09-21,2027-03-18,Standard Class
155817,2021-10-03,2027-04-01,Standard Class
153549,2022-03-29,2027-09-21,Second Class
107349,2022-07-13,2028-01-05,First Class
100587,2023-12-10,2029-06-05,Standard Class
156391,2024-09-26,2030-03-21,First Class
145884,2024-10-21,2030-04-13,Same Day
159625,2021-11-23,2027-05-21,Standard Class
148488,2021-12-10,2027-06-07,Standard Class
154256,2023-06-23,2028-12-17,Second Class
111563,2023-11-04,2029-04-30,Standard Class
145317,2021-03-18,2026-09-13,Standard Class
130512,2022-08-21,2028-02-15,Standard Class
144890,2022-12-25,2028-06-20,Standard Class
145128,2024-07-09,2030-01-04,Standard Class
149146,2024-10-12,2030-04-04,Same Day
129280,2023-05-03,2028-10-25,First Class
122931,2021-09-29,2027-03-26,Standard Class
126907,2021-11-01,2027-05-01,Standard Class
163412,2021-12-20,2027-06-15,Second Class
116981,2022-03-26,2027-09-18,Second Class
107902,2022-08-28,2028-02-23,Standard Class
100685,2022-12-19,2028-06-12,Second Class
154067,2023-02-01,2028-07-30,Standard Class
125724,2023-09-22,2029-03-19,Standard Class
144393,2023-10-28,2029-04-26,Standard Class
120614,2024-05-30,2029-11-25,Standard Class
150497,2024-07-20,2030-01-14,Standard Class
125724,2024-09-22,2030-03-20,Standard Class
105235,2024-12-05,2030-06-03,Standard Class
122287,2022-06-18,2027-12-14,Standard Class
125934,2022-09-11,2028-03-10,Standard Class
144652,2022-11-20,2028-05-18,Standard Class
118101,2023-06-26,2028-12-16,Same Day
154102,2024-02-06,2029-08-05,Standard Class
152093,2024-09-10,2030-03-08,Standard Class
154879,2021-05-06,2026-11-01,Standard Class
125234,2022-11-27,2028-05-23,Standard Class
117415,2022-12-27,2028-06-22,Standard Class
146570,2023-05-15,2028-11-09,Standard Class
169957,2023-09-26,2029-03-22,Standard Class
119963,2023-11-18,2029-05-14,Standard Class
152702,2024-10-12,2030-04-08,Standard Class
108966,2022-10-11,2028-04-09,Standard Class
161718,2022-12-04,2028-06-01,Standard Class
149076,2024-01-14,2029-07-11,Standard Class
101700,2024-04-23,2029-10-17,First Class
147228,2024-09-09,2030-03-07,Standard Class
166926,2024-12-01,2030-05-31,Standard Class
123316,2021-10-13,2027-04-09,Standard Class
102134,2023-03-14,2028-09-08,Standard Class
123666,2023-03-26,2028-09-19,Standard Class
103646,2023-04-21,2028-10-16,Standard Class
128909,2023-10-09,2029-04-02,Second Class
101840,2024-02-06,2029-08-04,Standard Class
123127,2021-09-08,2027-03-05,Standard Class
104738,2021-12-30,2027-06-24,Second Class
149636,2022-01-06,2027-07-05,Standard Class
131597,2022-09-14,2028-03-10,Standard Class
131289,2023-12-08,2029-06-05,Standard Class
162208,2024-08-27,2030-02-20,First Class
148929,2024-09-07,2030-03-04,Standard Class
118087,2024-09-09,2030-03-06,Standard Class
112844,2024-11-13,2030-05-09,Second Class
155208,2021-04-16,2026-10-11,Standard Class
110065,2021-08-05,2027-02-01,Standard Class
124625,2021-11-03,2027-04-30,Standard Class
124919,2022-05-31,2027-11-23,First Class
140172,2023-03-08,2028-09-02,Standard Class
133802,2023-03-14,2028-09-09,Standard Class
136770,2023-08-14,2029-02-07,Standard Class
149349,2023-11-12,2029-05-05,First Class
149503,2023-12-09,2029-06-03,First Class
119466,2021-12-15,2027-06-13,Standard Class
164259,2021-12-28,2027-06-22,First Class
156923,2022-02-16,2027-08-13,Standard Class
126753,2022-08-16,2028-02-10,Standard Class
105158,2022-09-05,2028-03-02,Standard Class
103870,2022-12-27,2028-06-22,Standard Class
163881,2023-11-24,2029-05-22,Standard Class
110478,2024-03-04,2029-08-30,Standard Class
160017,2024-09-28,2030-03-25,Standard Class
169362,2024-10-12,2030-04-07,First Class
135090,2021-11-22,2027-05-19,Standard Class
152800,2023-04-13,2028-10-05,First Class
105291,2023-10-30,2029-04-26,Standard Class
124590,2023-11-12,2029-05-08,Standard Class
161172,2024-03-16,2029-09-06,Same Day
100356,2024-10-21,2030-04-17,Standard Class
140487,2021-06-14,2026-12-11,Standard Class
134845,2024-04-17,2029-10-14,Standard Class
120061,2024-11-02,2030-04-30,Second Class
143658,2024-11-08,2030-05-06,Second Class
100412,2024-12-22,2030-06-18,Standard Class
164903,2021-02-20,2026-08-17,Standard Class
133634,2021-11-05,2027-05-03,Standard Class
147704,2021-11-16,2027-05-14,Standard Class
154970,2022-01-05,2027-07-03,Standard Class
150196,2022-07-02,2027-12-24,First Class
162222,2023-04-03,2028-09-23,Same Day
132661,2023-10-23,2029-04-20,Standard Class
165323,2024-06-17,2029-12-12,Standard Class
120544,2021-11-23,2027-05-20,Standard Class
143616,2022-09-27,2028-03-21,Second Class
101168,2023-12-25,2029-06-23,Standard Class
108322,2024-04-30,2029-10-26,Standard Class
145772,2024-06-03,2029-11-28,Standard Class
164756,2024-09-18,2030-03-15,Standard Class
165603,2024-10-17,2030-04-11,Second Class
136063,2024-12-15,2030-06-11,Standard Class
145800,2021-05-30,2026-11-26,Standard Class
126193,2021-09-07,2027-03-07,Standard Class
127558,2021-11-15,2027-05-11,First Class
119879,2022-11-21,2028-05-17,Standard Class
159954,2024-09-10,2030-03-07,Standard Class
127726,2024-09-11,2030-03-06,Second Class
124464,2021-07-14,2027-01-10,Standard Class
103135,2022-07-24,2028-01-18,Standard Class
163538,2023-08-26,2029-02-19,Standard Class
150490,2021-08-05,2027-02-01,Standard Class
120551,2022-04-13,2027-10-11,Standard Class
169166,2023-05-09,2028-11-03,Standard Class
136287,2023-06-13,2028-12-07,Standard Class
116540,2023-09-02,2029-02-22,Same Day
166275,2023-10-24,2029-04-15,Same Day
123519,2021-12-14,2027-06-13,Standard Class
154900,2022-02-25,2027-08-22,Standard Class
163965,2022-11-20,2028-05-19,Standard Class
146710,2023-08-27,2029-02-21,Standard Class
107909,2024-09-01,2030-02-27,Standard Class
107706,2021-02-14,2026-08-12,Second Class
164182,2021-07-14,2027-01-08,Standard Class
163559,2021-09-23,2027-03-21,Second Class
152345,2021-12-29,2027-06-26,Second Class
153325,2022-03-01,2027-08-23,Second Class
106852,2024-06-20,2029-12-18,Standard Class
101273,2024-08-27,2030-02-20,Second Class
134943,2022-12-05,2028-05-28,First Class
126431,2023-07-01,2028-12-21,Same Day
123414,2023-08-21,2029-02-16,Standard Class
164490,2023-09-05,2029-03-02,Second Class
157966,2024-03-13,2029-09-03,Same Day
111388,2024-09-02,2030-02-23,Same Day
148922,2024-12-10,2030-06-07,Second Class
130092,2021-01-11,2026-07-07,First Class
134572,2021-04-20,2026-10-13,Second Class
168746,2022-01-27,2027-07-22,Second Class
118745,2023-06-11,2028-12-06,Standard Class
157511,2023-09-18,2029-03-12,First Class
136581,2023-11-10,2029-05-04,First Class
165358,2024-07-18,2030-01-13,Standard Class
161200,2024-08-06,2030-01-31,Second Class
159793,2024-08-25,2030-02-19,Standard Class
100111,2024-09-20,2030-03-19,Standard Class
158365,2021-04-12,2026-10-08,Standard Class
100895,2021-06-02,2026-11-27,Standard Class
169257,2021-06-06,2026-12-03,Standard Class
160780,2021-06-21,2026-12-12,Same Day
112130,2022-05-03,2027-10-28,Standard Class
149097,2022-10-20,2028-04-15,Standard Class
162887,2022-11-07,2028-05-01,Second Class
148852,2023-05-26,2028-11-20,Standard Class
151176,2024-02-13,2029-08-12,Standard Class
146290,2022-05-04,2027-11-01,Standard Class
126697,2022-09-21,2028-03-16,First Class
160598,2023-08-26,2029-02-17,First Class
100237,2024-10-15,2030-04-11,Standard Class
136371,2023-03-19,2028-09-10,Second Class
124681,2023-07-18,2029-01-12,Second Class
133669,2023-10-21,2029-04-18,Standard Class
116953,2024-04-24,2029-10-16,First Class
116225,2024-11-05,2030-05-02,Standard Class
147767,2024-12-02,2030-05-25,Same Day
147669,2024-12-25,2030-06-22,Standard Class
122798,2024-12-28,2030-06-24,Standard Class
142965,2021-07-20,2027-01-10,Same Day
100657,2022-11-02,2028-04-29,Standard Class
101091,2022-12-05,2028-05-31,Second Class
119270,2023-03-12,2028-09-05,Standard Class
130267,2023-09-19,2029-03-15,Standard Class
134642,2024-02-25,2029-08-22,Standard Class
111717,2024-10-10,2030-04-08,Standard Class
100279,2021-03-10,2026-09-04,Standard Class
127761,2023-11-10,2029-05-06,Standard Class
148145,2024-03-18,2029-09-13,Standard Class
137022,2024-11-16,2030-05-15,Standard Class
107874,2024-11-21,2030-05-18,Standard Class
119305,2024-11-30,2030-05-27,Standard Class
128517,2023-04-09,2028-10-04,Second Class
133508,2023-04-17,2028-10-11,Standard Class
160465,2024-07-21,2030-01-16,Standard Class
153423,2022-06-22,2027-12-18,Standard Class
151435,2022-09-06,2028-03-01,Second Class
154886,2022-11-08,2028-05-04,Standard Class
150560,2022-12-11,2028-06-03,First Class
140249,2023-09-27,2029-03-25,Standard Class
139948,2024-07-17,2030-01-12,Standard Class
145429,2024-07-21,2030-01-15,Standard Class
134726,2021-11-02,2027-04-30,Second Class
137050,2023-07-14,2029-01-07,Second Class
105165,2021-09-07,2027-03-03,First Class
132227,2021-11-04,2027-05-03,Standard Class
136105,2022-06-12,2027-12-07,Standard Class
154284,2022-12-21,2028-06-17,Second Class
113096,2023-09-02,2029-02-24,First Class
135965,2023-09-22,2029-03-17,First Class
157273,2024-01-30,2029-07-25,First Class
111024,2024-07-03,2029-12-27,Second Class
133249,2024-07-08,2030-01-01,First Class
105144,2024-11-04,2030-05-04,Standard Class
129000,2024-11-25,2030-05-20,Second Class
119081,2021-09-12,2027-03-12,Standard Class
129847,2023-09-02,2029-02-24,First Class
140536,2024-04-04,2029-09-26,First Class
127180,2024-10-22,2030-04-16,First Class
111682,2023-06-17,2028-12-08,First Class
145982,2023-08-27,2029-02-21,Second Class
117156,2024-03-21,2029-09-13,Second Class
163566,2024-08-03,2030-01-27,First Class
145037,2024-09-02,2030-02-28,Second Class
104773,2021-12-08,2027-06-05,Standard Class
161473,2023-04-01,2028-09-25,Standard Class
124254,2023-04-12,2028-10-07,Standard Class
143567,2024-11-02,2030-04-28,Second Class
163447,2021-12-27,2027-06-23,Standard Class
160059,2022-11-27,2028-05-23,Standard Class
162096,2024-11-10,2030-05-03,Same Day
148985,2024-11-11,2030-05-08,Second Class
129364,2021-12-08,2027-06-05,Standard Class
141040,2022-10-09,2028-04-04,Second Class
117898,2022-12-05,2028-06-02,Standard Class
166660,2023-01-30,2028-07-24,Second Class
162614,2023-10-07,2029-04-04,Standard Class
112970,2023-11-14,2029-05-07,First Class
104661,2024-01-15,2029-07-10,First Class
130624,2021-06-21,2026-12-15,First Class
133389,2021-06-22,2026-12-13,Same Day
131527,2021-12-01,2027-05-30,Standard Class
155180,2023-01-22,2028-07-21,Standard Class
134887,2023-03-25,2028-09-14,Same Day
157266,2023-05-26,2028-11-21,Standard Class
153346,2023-01-25,2028-07-19,First Class
117919,2023-08-27,2029-02-18,Second Class
154711,2023-11-22,2029-05-18,Standard Class
159464,2024-05-18,2029-11-09,First Class
136609,2024-08-06,2030-02-01,Standard Class
110422,2021-01-21,2026-07-16,Second Class
111059,2021-02-03,2026-07-30,Second Class
131002,2021-09-07,2027-03-05,Second Class
145541,2021-12-14,2027-06-13,Standard Class
164735,2023-04-14,2028-10-09,Second Class
120147,2024-03-30,2029-09-20,Same Day
134565,2024-06-11,2029-12-04,Second Class
124394,2021-10-17,2027-04-14,Second Class
142587,2021-10-21,2027-04-14,First Class
168473,2021-12-26,2027-06-24,Standard Class
150630,2022-09-17,2028-03-13,Standard Class
130883,2022-09-26,2028-03-24,Standard Class
131128,2022-10-19,2028-04-11,First Class
117912,2023-02-04,2028-07-31,Standard Class
133718,2024-07-23,2030-01-16,First Class
114440,2024-09-14,2030-03-10,Second Class
165589,2021-02-18,2026-08-11,Same Day
139640,2021-11-07,2027-05-04,Second Class
127236,2023-03-29,2028-09-22,Standard Class
156300,2023-12-29,2029-06-24,Standard Class
154214,2024-03-20,2029-09-15,Second Class
137575,2021-08-06,2027-02-01,Standard Class
149601,2022-05-28,2027-11-24,Standard Class
152891,2022-10-25,2028-04-21,Standard Class
156377,2022-12-31,2028-06-27,Standard Class
111696,2023-05-08,2028-10-30,First Class
153157,2023-09-11,2029-03-06,First Class
120168,2024-05-25,2029-11-15,Same Day
116505,2024-11-17,2030-05-14,Second Class
165456,2024-11-30,2030-05-26,First Class
123498,2021-11-07,2027-05-02,First Class
153087,2021-12-27,2027-06-26,Standard Class
156013,2022-09-20,2028-03-18,Standard Class
118689,2023-10-02,2029-03-31,Standard Class
129693,2023-11-26,2029-05-24,Standard Class
124205,2024-09-15,2030-03-12,Standard Class
151330,2021-10-14,2027-04-09,First Class
140816,2021-12-20,2027-06-12,Same Day
147368,2023-06-09,2028-12-02,First Class
167668,2024-05-06,2029-10-29,First Class
121048,2024-07-14,2030-01-08,Standard Class
153633,2024-11-13,2030-05-11,Second Class
142489,2024-11-14,2030-05-09,Second Class
136875,2024-12-03,2030-05-26,Same Day
112200,2021-11-22,2027-05-21,Standard Class
151841,2022-04-27,2027-10-23,Standard Class
151680,2022-11-19,2028-05-13,Second Class
141880,2023-08-22,2029-02-12,First Class
140564,2023-12-05,2029-06-01,Second Class
100307,2023-12-15,2029-06-10,Standard Class
121419,2024-04-02,2029-09-25,First Class
144582,2024-04-30,2029-10-26,Standard Class
155740,2024-07-30,2030-01-23,First Class
153619,2021-11-03,2027-04-26,Same Day
142020,2022-06-04,2027-11-29,Second Class
115847,2022-09-19,2028-03-16,Second Class
157217,2023-07-19,2029-01-10,First Class
166226,2023-11-18,2029-05-14,Standard Class
142328,2024-12-07,2030-06-06,Standard Class
112487,2024-12-26,2030-06-22,Standard Class
130155,2021-05-19,2026-11-12,First Class
114468,2022-08-23,2028-02-13,Same Day
167339,2023-01-21,2028-07-15,Second Class
104010,2024-04-23,2029-10-16,First Class
111178,2024-06-15,2029-12-13,Standard Class
134306,2024-07-08,2030-01-02,Standard Class
100209,2024-07-09,2030-01-05,Standard Class
150959,2024-11-11,2030-05-06,First Class
103156,2024-11-23,2030-05-17,First Class
110345,2022-03-09,2027-09-01,Second Class
143364,2022-07-14,2028-01-09,Second Class
166429,2023-09-02,2029-02-28,Standard Class
146633,2023-11-15,2029-05-09,Second Class
104437,2024-01-27,2029-07-23,Standard Class
130428,2021-03-31,2026-09-21,Same Day
141012,2022-06-09,2027-12-02,Second Class
149713,2022-09-18,2028-03-14,Second Class
128783,2024-09-07,2030-02-28,Same Day
133130,2021-09-27,2027-03-24,Standard Class
153850,2021-11-24,2027-05-22,Standard Class
133837,2022-04-13,2027-10-09,Standard Class
159765,2023-05-09,2028-11-01,Second Class
161809,2024-01-20,2029-07-18,Standard Class
148369,2021-09-23,2027-03-20,Standard Class
125087,2023-04-18,2028-10-13,Standard Class
152520,2023-07-08,2029-01-01,Standard Class
127782,2024-11-02,2030-04-29,Standard Class
134187,2021-11-04,2027-05-04,Standard Class
114517,2021-12-23,2027-06-19,Standard Class
108224,2023-05-14,2028-11-03,Same Day
132409,2023-05-26,2028-11-21,Standard Class
152646,2023-11-21,2029-05-18,Standard Class
118556,2024-05-28,2029-11-23,Second Class
132682,2024-06-08,2029-12-01,Second Class
117261,2024-09-04,2030-03-03,Standard Class
113887,2021-04-05,2026-09-28,First Class
100769,2022-05-16,2027-11-06,Same Day
120810,2022-07-23,2028-01-17,Standard Class
117800,2022-09-21,2028-03-18,Standard Class
133256,2024-06-26,2029-12-18,First Class
112956,2024-08-21,2030-02-17,Standard Class
120390,2024-10-19,2030-04-18,Standard Class
165540,2021-02-21,2026-08-18,Standard Class
156006,2021-04-30,2026-10-23,Second Class
154669,2021-08-08,2027-02-01,Second Class
147788,2022-05-31,2027-11-25,Standard Class
102016,2022-09-12,2028-03-10,Standard Class
144589,2024-01-20,2029-07-17,Standard Class
160927,2024-01-29,2029-07-23,Second Class
134439,2024-09-18,2030-03-16,Second Class
113474,2024-03-30,2029-09-21,First Class
108791,2024-07-27,2030-01-21,Standard Class
131037,2024-08-22,2030-02-13,First Class
140403,2021-10-10,2027-04-02,Same Day
140557,2022-09-07,2028-03-03,Standard Class
109869,2023-04-22,2028-10-19,Standard Class
121377,2023-05-28,2028-11-22,Standard Class
109260,2023-09-26,2029-03-23,Standard Class
155446,2023-12-16,2029-06-14,Standard Class
139577,2024-10-01,2030-03-29,Standard Class
116841,2022-04-14,2027-10-09,Standard Class
126970,2022-09-20,2028-03-16,Standard Class
120180,2023-07-14,2029-01-05,First Class
117408,2023-08-31,2029-02-26,Standard Class
142370,2023-09-19,2029-03-15,Standard Class
109722,2023-12-05,2029-05-29,Second Class
119669,2024-01-24,2029-07-22,Standard Class
107384,2024-12-04,2030-05-31,Standard Class
120376,2024-12-22,2030-06-17,First Class
136196,2022-11-28,2028-05-26,Standard Class
145303,2023-08-28,2029-02-20,First Class
118773,2024-02-09,2029-08-06,Standard Class
118892,2024-08-17,2030-02-12,Second Class
137470,2024-09-17,2030-03-10,Same Day
104052,2022-03-01,2027-08-23,First Class
103919,2023-10-03,2029-03-29,Standard Class
163328,2023-11-04,2029-04-28,Second Class
106131,2024-01-14,2029-07-08,First Class
131051,2021-12-01,2027-05-28,Standard Class
119515,2023-08-14,2029-02-05,First Class
160815,2023-09-05,2029-02-26,First Class
110009,2023-09-08,2029-03-05,Standard Class
101434,2024-06-20,2029-12-18,Standard Class
160150,2022-07-19,2028-01-10,First Class
168690,2024-01-07,2029-07-05,Standard Class
112564,2021-04-23,2026-10-15,First Class
161263,2022-04-16,2027-10-12,Standard Class
149342,2022-04-20,2027-10-16,Standard Class
120005,2023-03-03,2028-08-23,Same Day
152051,2023-06-25,2028-12-19,Standard Class
156251,2023-08-13,2029-02-07,Second Class
107405,2021-03-21,2026-09-15,Standard Class
160262,2021-06-09,2026-12-04,Second Class
120887,2021-09-27,2027-03-26,Standard Class
140662,2021-11-17,2027-05-12,First Class
169649,2021-12-09,2027-06-07,Standard Class
155978,2023-08-01,2029-01-21,Same Day
119284,2024-06-15,2029-12-11,Standard Class
146591,2021-01-19,2026-07-13,First Class
140032,2021-09-08,2027-03-06,Standard Class
146829,2022-03-10,2027-08-31,Same Day
153416,2022-11-24,2028-05-21,Standard Class
117863,2024-05-18,2029-11-13,Standard Class
101931,2021-10-28,2027-04-23,First Class
136469,2022-07-11,2028-01-02,First Class
100377,2022-08-28,2028-02-22,Standard Class
139647,2024-05-11,2029-11-03,First Class
143112,2024-10-05,2030-04-01,Standard Class
166436,2024-11-24,2030-05-21,Standard Class
111192,2021-07-30,2027-01-26,Standard Class
155796,2021-11-11,2027-05-08,Second Class
100405,2023-08-26,2029-02-17,Second Class
128972,2023-11-13,2029-05-09,Standard Class
136623,2024-07-11,2030-01-06,Standard Class
134551,2021-12-20,2027-06-17,Standard Class
113978,2023-09-25,2029-03-21,Standard Class
106747,2024-07-03,2029-12-25,First Class
166856,2024-09-18,2030-03-15,Standard Class
152737,2024-11-07,2030-05-05,Standard Class
116946,2024-12-19,2030-06-15,Standard Class
142839,2021-08-16,2027-02-10,Standard Class
110023,2023-09-09,2029-03-03,First Class
131093,2023-09-17,2029-03-12,Second Class
124191,2024-06-12,2029-12-05,Second Class
105214,2024-06-16,2029-12-10,First Class
