Product Name,Customer ID,Sales,Units,Gross Profit,Cost,Order Date,Ship Date,Ship Mode
Wonka Bar - Triple Dazzle Caramel,146710,18.75,5,12.25,6.5,2023-08-27,2029-02-21,Standard Class
Wonka Bar -Scrumdiddlyumptious,107909,18.0,5,12.5,5.5,2024-09-01,2030-02-27,Standard Class
Wonka Bar - Nutty Crunch Surprise,107909,3.49,1,2.49,1.0,2024-09-01,2030-02-27,Standard Class
Wonka Bar - Milk Chocolate,107706,9.75,3,6.33,3.42,2021-02-14,2026-08-12,Second Class
Wonka Bar - Nutty Crunch Surprise,164182,6.98,2,4.98,2.0,2021-07-14,2027-01-08,Standard Class
Wonka Bar - Fudge Mallows,164182,7.2,2,4.8,2.4,2021-07-14,2027-01-08,Standard Class
Wonka Bar -Scrumdiddlyumptious,164182,3.6,1,2.5,1.1,2021-07-14,2027-01-08,Standard Class
Wonka Bar - Nutty Crunch Surprise,164182,6.98,2,4.98,2.0,2021-07-14,2027-01-08,Standard Class
Wonka Bar - Nutty Crunch Surprise,163559,10.47,3,7.47,3.0,2021-09-23,2027-03-21,Second Class
Wonka Bar - Milk Chocolate,152345,3.25,1,2.11,1.14,2021-12-29,2027-06-26,Second Class
Wonka Bar -Scrumdiddlyumptious,152345,10.8,3,7.5,3.3,2021-12-29,2027-06-26,Second Class
Wonka Bar - Nutty Crunch Surprise,153325,13.96,4,9.96,4.0,2022-03-01,2027-08-23,Second Class
Wonka Bar - Fudge Mallows,106852,7.2,2,4.8,2.4,2024-06-20,2029-12-18,Standard Class
Wonka Bar - Milk Chocolate,106852,19.5,6,12.66,6.84,2024-06-20,2029-12-18,Standard Class
Wonka Bar -Scrumdiddlyumptious,101273,14.4,4,10.0,4.4,2024-08-27,2030-02-20,Second Class
Wonka Bar - Milk Chocolate,134943,16.25,5,10.55,5.7,2022-12-05,2028-05-28,First Class
Wonka Bar - Fudge Mallows,126431,3.6,1,2.4,1.2,2023-07-01,2028-12-21,Same Day
Wonka Bar - Milk Chocolate,126431,29.25,9,18.99,10.26,2023-07-01,2028-12-21,Same Day
Wonka Bar - Fudge Mallows,126431,10.8,3,7.2,3.6,2023-07-01,2028-12-21,Same Day
Wonka Bar -Scrumdiddlyumptious,123414,14.4,4,10.0,4.4,2023-08-21,2029-02-16,Standard Class
Wonka Bar -Scrumdiddlyumptious,123414,7.2,2,5.0,2.2,2023-08-21,2029-02-16,Standard Class
Wonka Bar -Scrumdiddlyumptious,164490,7.2,2,5.0,2.2,2023-09-05,2029-03-02,Second Class
Wonka Bar - Triple Dazzle Caramel,157966,3.75,1,2.45,1.3,2024-03-13,2029-09-03,Same Day
Lickable Wallpaper,157966,80.0,4,40.0,40.0,2024-03-13,2029-09-03,Same Day
Wonka Bar - Triple Dazzle Caramel,157966,18.75,5,12.25,6.5,2024-03-13,2029-09-03,Same Day
Wonka Bar - Nutty Crunch Surprise,157966,10.47,3,7.47,3.0,2024-03-13,2029-09-03,Same Day
Wonka Bar - Triple Dazzle Caramel,157966,7.5,2,4.9,2.6,2024-03-13,2029-09-03,Same Day
Wonka Gum,157966,2.5,2,1.3,1.2,2024-03-13,2029-09-03,Same Day
Wonka Bar - Milk Chocolate,157966,3.25,1,2.11,1.14,2024-03-13,2029-09-03,Same Day
Wonka Bar - Fudge Mallows,111388,10.8,3,7.2,3.6,2024-09-02,2030-02-23,Same Day
Wonka Bar -Scrumdiddlyumptious,148922,28.8,8,20.0,8.8,2024-12-10,2030-06-07,Second Class
Wonka Bar - Fudge Mallows,148922,10.8,3,7.2,3.6,2024-12-10,2030-06-07,Second Class
Wonka Bar -Scrumdiddlyumptious,148922,10.8,3,7.5,3.3,2024-12-10,2030-06-07,Second Class
Wonka Bar - Milk Chocolate,130092,6.5,2,4.22,2.28,2021-01-11,2026-07-07,First Class
Wonka Bar - Fudge Mallows,134572,18.0,5,12.0,6.0,2021-04-20,2026-10-13,Second Class
Wonka Bar - Nutty Crunch Surprise,134572,6.98,2,4.98,2.0,2021-04-20,2026-10-13,Second Class
Wonka Bar -Scrumdiddlyumptious,134572,18.0,5,12.5,5.5,2021-04-20,2026-10-13,Second Class
Wonka Bar - Milk Chocolate,168746,6.5,2,4.22,2.28,2022-01-27,2027-07-22,Second Class
Wonka Bar - Milk Chocolate,168746,13.0,4,8.44,4.56,2022-01-27,2027-07-22,Second Class
Wonka Bar - Milk Chocolate,168746,3.25,1,2.11,1.14,2022-01-27,2027-07-22,Second Class
Wonka Bar - Milk Chocolate,118745,9.75,3,6.33,3.42,2023-06-11,2028-12-06,Standard Class
Wonka Bar -Scrumdiddlyumptious,157511,7.2,2,5.0,2.2,2023-09-18,2029-03-12,First Class
Wonka Bar - Fudge Mallows,157511,10.8,3,7.2,3.6,2023-09-18,2029-03-12,First Class
Wonka Bar - Milk Chocolate,157511,3.25,1,2.11,1.14,2023-09-18,2029-03-12,First Class
Wonka Bar - Nutty Crunch Surprise,136581,20.94,6,14.94,6.0,2023-11-10,2029-05-04,First Class
Wonka Bar -Scrumdiddlyumptious,165358,14.4,4,10.0,4.4,2024-07-18,2030-01-13,Standard Class
Wonka Bar - Triple Dazzle Caramel,165358,7.5,2,4.9,2.6,2024-07-18,2030-01-13,Standard Class
Wonka Bar - Fudge Mallows,165358,18.0,5,12.0,6.0,2024-07-18,2030-01-13,Standard Class
Wonka Bar - Milk Chocolate,161200,9.75,3,6.33,3.42,2024-08-06,2030-01-31,Second Class
Wonka Bar - Fudge Mallows,161200,18.0,5,12.0,6.0,2024-08-06,2030-01-31,Second Class
Wonka Bar -Scrumdiddlyumptious,159793,7.2,2,5.0,2.2,2024-08-25,2030-02-19,Standard Class
Wonka Bar - Nutty Crunch Surprise,100111,17.45,5,12.45,5.0,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Fudge Mallows,100111,3.6,1,2.4,1.2,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Nutty Crunch Surprise,100111,10.47,3,7.47,3.0,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Nutty Crunch Surprise,100111,38.39,11,27.39,11.0,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Milk Chocolate,100111,9.75,3,6.33,3.42,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Nutty Crunch Surprise,100111,6.98,2,4.98,2.0,2024-09-20,2030-03-19,Standard Class
Wonka Bar -Scrumdiddlyumptious,100111,32.4,9,22.5,9.9,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Triple Dazzle Caramel,100111,7.5,2,4.9,2.6,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Fudge Mallows,100111,14.4,4,9.6,4.8,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Milk Chocolate,100111,6.5,2,4.22,2.28,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Nutty Crunch Surprise,100111,10.47,3,7.47,3.0,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Milk Chocolate,100111,6.5,2,4.22,2.28,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Fudge Mallows,100111,10.8,3,7.2,3.6,2024-09-20,2030-03-19,Standard Class
Wonka Bar - Fudge Mallows,100111,7.2,2,4.8,2.4,2024-09-20,2030-03-19,Standard Class
Wonka Bar -Scrumdiddlyumptious,158365,18.0,5,12.5,5.5,2021-04-12,2026-10-08,Standard Class
Wonka Bar - Triple Dazzle Caramel,100895,7.5,2,4.9,2.6,2021-06-02,2026-11-27,Standard Class
Wonka Bar - Fudge Mallows,100895,7.2,2,4.8,2.4,2021-06-02,2026-11-27,Standard Class
Wonka Bar -Scrumdiddlyumptious,100895,10.8,3,7.5,3.3,2021-06-02,2026-11-27,Standard Class
Wonka Bar -Scrumdiddlyumptious,169257,3.6,1,2.5,1.1,2021-06-06,2026-12-03,Standard Class
Wonka Bar - Triple Dazzle Caramel,169257,7.5,2,4.9,2.6,2021-06-06,2026-12-03,Standard Class
Wonka Bar - Milk Chocolate,160780,22.75,7,14.77,7.98,2021-06-21,2026-12-12,Same Day
Wonka Bar -Scrumdiddlyumptious,160780,7.2,2,5.0,2.2,2021-06-21,2026-12-12,Same Day
Wonka Bar - Fudge Mallows,112130,21.6,6,14.4,7.2,2022-05-03,2027-10-28,Standard Class
Wonka Bar -Scrumdiddlyumptious,112130,7.2,2,5.0,2.2,2022-05-03,2027-10-28,Standard Class
Wonka Bar - Milk Chocolate,112130,22.75,7,14.77,7.98,2022-05-03,2027-10-28,Standard Class
Wonka Bar - Fudge Mallows,112130,7.2,2,4.8,2.4,2022-05-03,2027-10-28,Standard Class
Wonka Bar - Fudge Mallows,112130,7.2,2,4.8,2.4,2022-05-03,2027-10-28,Standard Class
Wonka Bar - Fudge Mallows,112130,10.8,3,7.2,3.6,2022-05-03,2027-10-28,Standard Class
Wonka Bar - Fudge Mallows,112130,10.8,3,7.2,3.6,2022-05-03,2027-10-28,Standard Class
Wonka Bar -Scrumdiddlyumptious,149097,25.2,7,17.5,7.7,2022-10-20,2028-04-15,Standard Class
Wonka Bar - Fudge Mallows,149097,10.8,3,7.2,3.6,2022-10-20,2028-04-15,Standard Class
Wonka Bar - Triple Dazzle Caramel,162887,11.25,3,7.35,3.9,2022-11-07,2028-05-01,Second Class
Wonka Bar - Triple Dazzle Caramel,148852,22.5,6,14.7,7.8,2023-05-26,2028-11-20,Standard Class
Wonka Bar - Triple Dazzle Caramel,148852,11.25,3,7.35,3.9,2023-05-26,2028-11-20,Standard Class
Wonka Bar - Milk Chocolate,148852,22.75,7,14.77,7.98,2023-05-26,2028-11-20,Standard Class
Wonka Bar - Fudge Mallows,148852,10.8,3,7.2,3.6,2023-05-26,2028-11-20,Standard Class
Wonka Bar -Scrumdiddlyumptious,148852,14.4,4,10.0,4.4,2023-05-26,2028-11-20,Standard Class
Wonka Bar - Nutty Crunch Surprise,151176,10.47,3,7.47,3.0,2024-02-13,2029-08-12,Standard Class
Wonka Bar -Scrumdiddlyumptious,151176,10.8,3,7.5,3.3,2024-02-13,2029-08-12,Standard Class
Wonka Bar - Fudge Mallows,146290,25.2,7,16.8,8.4,2022-05-04,2027-11-01,Standard Class
Wonka Bar - Fudge Mallows,126697,14.4,4,9.6,4.8,2022-09-21,2028-03-16,First Class
Wonka Bar - Milk Chocolate,126697,9.75,3,6.33,3.42,2022-09-21,2028-03-16,First Class
Wonka Bar - Fudge Mallows,126697,25.2,7,16.8,8.4,2022-09-21,2028-03-16,First Class
Wonka Bar - Triple Dazzle Caramel,160598,3.75,1,2.45,1.3,2023-08-26,2029-02-17,First Class
Wonka Bar - Milk Chocolate,100237,6.5,2,4.22,2.28,2024-10-15,2030-04-11,Standard Class
Wonka Bar - Milk Chocolate,136371,13.0,4,8.44,4.56,2023-03-19,2028-09-10,Second Class
Wonka Bar -Scrumdiddlyumptious,136371,3.6,1,2.5,1.1,2023-03-19,2028-09-10,Second Class
Wonka Bar - Milk Chocolate,124681,9.75,3,6.33,3.42,2023-07-18,2029-01-12,Second Class
Wonka Bar - Nutty Crunch Surprise,133669,27.92,8,19.92,8.0,2023-10-21,2029-04-18,Standard Class
Wonka Bar -Scrumdiddlyumptious,116953,36.0,10,25.0,11.0,2024-04-24,2029-10-16,First Class
Wonka Bar -Scrumdiddlyumptious,116225,18.0,5,12.5,5.5,2024-11-05,2030-05-02,Standard Class
Wonka Bar - Triple Dazzle Caramel,147767,22.5,6,14.7,7.8,2024-12-02,2030-05-25,Same Day
Wonka Bar - Nutty Crunch Surprise,147669,6.98,2,4.98,2.0,2024-12-25,2030-06-22,Standard Class
Wonka Bar - Milk Chocolate,147669,3.25,1,2.11,1.14,2024-12-25,2030-06-22,Standard Class
Wonka Bar - Triple Dazzle Caramel,147669,48.75,13,31.85,16.9,2024-12-25,2030-06-22,Standard Class
Wonka Bar - Fudge Mallows,147669,25.2,7,16.8,8.4,2024-12-25,2030-06-22,Standard Class
Wonka Bar - Nutty Crunch Surprise,122798,3.49,1,2.49,1.0,2024-12-28,2030-06-24,Standard Class
Wonka Bar - Milk Chocolate,122798,16.25,5,10.55,5.7,2024-12-28,2030-06-24,Standard Class
Wonka Bar -Scrumdiddlyumptious,142965,10.8,3,7.5,3.3,2021-07-20,2027-01-10,Same Day
Wonka Bar - Triple Dazzle Caramel,142965,3.75,1,2.45,1.3,2021-07-20,2027-01-10,Same Day
Wonka Bar - Triple Dazzle Caramel,100657,7.5,2,4.9,2.6,2022-11-02,2028-04-29,Standard Class
Wonka Bar - Nutty Crunch Surprise,101091,20.94,6,14.94,6.0,2022-12-05,2028-05-31,Second Class
Wonka Bar - Nutty Crunch Surprise,101091,6.98,2,4.98,2.0,2022-12-05,2028-05-31,Second Class
Wonka Bar -Scrumdiddlyumptious,119270,7.2,2,5.0,2.2,2023-03-12,2028-09-05,Standard Class
Wonka Bar -Scrumdiddlyumptious,130267,25.2,7,17.5,7.7,2023-09-19,2029-03-15,Standard Class
Wonka Bar - Milk Chocolate,134642,16.25,5,10.55,5.7,2024-02-25,2029-08-22,Standard Class
Wonka Bar - Nutty Crunch Surprise,134642,6.98,2,4.98,2.0,2024-02-25,2029-08-22,Standard Class
Wonka Bar - Milk Chocolate,111717,9.75,3,6.33,3.42,2024-10-10,2030-04-08,Standard Class
Wonka Bar -Scrumdiddlyumptious,100279,7.2,2,5.0,2.2,2021-03-10,2026-09-04,Standard Class
Wonka Bar -Scrumdiddlyumptious,127761,3.6,1,2.5,1.1,2023-11-10,2029-05-06,Standard Class
Wonka Bar - Milk Chocolate,127761,22.75,7,14.77,7.98,2023-11-10,2029-05-06,Standard Class
Wonka Bar - Milk Chocolate,148145,13.0,4,8.44,4.56,2024-03-18,2029-09-13,Standard Class
Wonka Bar - Triple Dazzle Caramel,137022,30.0,8,19.6,10.4,2024-11-16,2030-05-15,Standard Class
Wonka Bar - Nutty Crunch Surprise,107874,3.49,1,2.49,1.0,2024-11-21,2030-05-18,Standard Class
Wonka Bar - Fudge Mallows,119305,18.0,5,12.0,6.0,2024-11-30,2030-05-27,Standard Class
Wonka Bar - Nutty Crunch Surprise,128517,6.98,2,4.98,2.0,2023-04-09,2028-10-04,Second Class
Wonka Bar - Milk Chocolate,128517,6.5,2,4.22,2.28,2023-04-09,2028-10-04,Second Class
Wonka Bar - Nutty Crunch Surprise,133508,17.45,5,12.45,5.0,2023-04-17,2028-10-11,Standard Class
Wonka Bar - Triple Dazzle Caramel,160465,11.25,3,7.35,3.9,2024-07-21,2030-01-16,Standard Class
SweeTARTS,160465,10.5,7,4.9,5.6,2024-07-21,2030-01-16,Standard Class
Wonka Bar - Nutty Crunch Surprise,160465,20.94,6,14.94,6.0,2024-07-21,2030-01-16,Standard Class
Wonka Bar - Fudge Mallows,153423,7.2,2,4.8,2.4,2022-06-22,2027-12-18,Standard Class
Wonka Bar - Fudge Mallows,151435,3.6,1,2.4,1.2,2022-09-06,2028-03-01,Second Class
Wonka Bar - Triple Dazzle Caramel,154886,7.5,2,4.9,2.6,2022-11-08,2028-05-04,Standard Class
Wonka Bar - Fudge Mallows,150560,7.2,2,4.8,2.4,2022-12-11,2028-06-03,First Class
Wonka Bar - Milk Chocolate,140249,6.5,2,4.22,2.28,2023-09-27,2029-03-25,Standard Class
Wonka Bar - Fudge Mallows,139948,7.2,2,4.8,2.4,2024-07-17,2030-01-12,Standard Class
Wonka Bar - Triple Dazzle Caramel,145429,7.5,2,4.9,2.6,2024-07-21,2030-01-15,Standard Class
Wonka Bar - Nutty Crunch Surprise,145429,10.47,3,7.47,3.0,2024-07-21,2030-01-15,Standard Class
Wonka Bar -Scrumdiddlyumptious,145429,7.2,2,5.0,2.2,2024-07-21,2030-01-15,Standard Class
Wonka Bar - Nutty Crunch Surprise,134726,6.98,2,4.98,2.0,2021-11-02,2027-04-30,Second Class
Wonka Bar -Scrumdiddlyumptious,134726,3.6,1,2.5,1.1,2021-11-02,2027-04-30,Second Class
Wonka Bar - Nutty Crunch Surprise,137050,13.96,4,9.96,4.0,2023-07-14,2029-01-07,Second Class
Wonka Bar - Nutty Crunch Surprise,137050,24.43,7,17.43,7.0,2023-07-14,2029-01-07,Second Class
Wonka Bar -Scrumdiddlyumptious,137050,7.2,2,5.0,2.2,2023-07-14,2029-01-07,Second Class
Wonka Bar -Scrumdiddlyumptious,137050,10.8,3,7.5,3.3,2023-07-14,2029-01-07,Second Class
Wonka Bar - Fudge Mallows,137050,25.2,7,16.8,8.4,2023-07-14,2029-01-07,Second Class
Wonka Bar -Scrumdiddlyumptious,137050,3.6,1,2.5,1.1,2023-07-14,2029-01-07,Second Class
Wonka Gum,105165,1.25,1,0.65,0.6,2021-09-07,2027-03-03,First Class
Wonka Bar - Triple Dazzle Caramel,105165,11.25,3,7.35,3.9,2021-09-07,2027-03-03,First Class
Wonka Bar -Scrumdiddlyumptious,105165,7.2,2,5.0,2.2,2021-09-07,2027-03-03,First Class
Wonka Bar - Triple Dazzle Caramel,105165,15.0,4,9.8,5.2,2021-09-07,2027-03-03,First Class
Wonka Bar - Fudge Mallows,105165,10.8,3,7.2,3.6,2021-09-07,2027-03-03,First Class
Wonka Bar -Scrumdiddlyumptious,132227,14.4,4,10.0,4.4,2021-11-04,2027-05-03,Standard Class
Wonka Bar - Triple Dazzle Caramel,136105,7.5,2,4.9,2.6,2022-06-12,2027-12-07,Standard Class
Wonka Bar - Fudge Mallows,154284,10.8,3,7.2,3.6,2022-12-21,2028-06-17,Second Class
Wonka Bar - Fudge Mallows,154284,7.2,2,4.8,2.4,2022-12-21,2028-06-17,Second Class
Wonka Bar - Nutty Crunch Surprise,154284,27.92,8,19.92,8.0,2022-12-21,2028-06-17,Second Class
Wonka Bar - Milk Chocolate,154284,6.5,2,4.22,2.28,2022-12-21,2028-06-17,Second Class
Wonka Bar -Scrumdiddlyumptious,113096,10.8,3,7.5,3.3,2023-09-02,2029-02-24,First Class
Wonka Bar -Scrumdiddlyumptious,135965,21.6,6,15.0,6.6,2023-09-22,2029-03-17,First Class
Wonka Bar - Triple Dazzle Caramel,157273,15.0,4,9.8,5.2,2024-01-30,2029-07-25,First Class
Wonka Bar - Triple Dazzle Caramel,111024,7.5,2,4.9,2.6,2024-07-03,2029-12-27,Second Class
Wonka Bar - Milk Chocolate,111024,13.0,4,8.44,4.56,2024-07-03,2029-12-27,Second Class
Wonka Bar - Triple Dazzle Caramel,111024,22.5,6,14.7,7.8,2024-07-03,2029-12-27,Second Class
Wonka Bar - Milk Chocolate,133249,16.25,5,10.55,5.7,2024-07-08,2030-01-01,First Class
Wonka Bar - Fudge Mallows,105144,7.2,2,4.8,2.4,2024-11-04,2030-05-04,Standard Class
Wonka Bar -Scrumdiddlyumptious,129000,10.8,3,7.5,3.3,2024-11-25,2030-05-20,Second Class
Wonka Bar - Triple Dazzle Caramel,119081,7.5,2,4.9,2.6,2021-09-12,2027-03-12,Standard Class
Wonka Bar - Triple Dazzle Caramel,119081,7.5,2,4.9,2.6,2021-09-12,2027-03-12,Standard Class
Wonka Bar -Scrumdiddlyumptious,119081,10.8,3,7.5,3.3,2021-09-12,2027-03-12,Standard Class
Wonka Bar - Fudge Mallows,119081,18.0,5,12.0,6.0,2021-09-12,2027-03-12,Standard Class
Wonka Bar -Scrumdiddlyumptious,129847,7.2,2,5.0,2.2,2023-09-02,2029-02-24,First Class
Wonka Bar - Nutty Crunch Surprise,140536,13.96,4,9.96,4.0,2024-04-04,2029-09-26,First Class
Wonka Bar - Fudge Mallows,127180,18.0,5,12.0,6.0,2024-10-22,2030-04-16,First Class
Wonka Bar - Nutty Crunch Surprise,127180,13.96,4,9.96,4.0,2024-10-22,2030-04-16,First Class
Wonka Bar -Scrumdiddlyumptious,127180,28.8,8,20.0,8.8,2024-10-22,2030-04-16,First Class
Wonka Bar - Milk Chocolate,127180,3.25,1,2.11,1.14,2024-10-22,2030-04-16,First Class
Wonka Bar -Scrumdiddlyumptious,111682,18.0,5,12.5,5.5,2023-06-17,2028-12-08,First Class
Wonka Bar - Milk Chocolate,111682,3.25,1,2.11,1.14,2023-06-17,2028-12-08,First Class
Wonka Bar - Milk Chocolate,111682,13.0,4,8.44,4.56,2023-06-17,2028-12-08,First Class
Wonka Bar - Nutty Crunch Surprise,111682,6.98,2,4.98,2.0,2023-06-17,2028-12-08,First Class
Wonka Bar - Milk Chocolate,111682,16.25,5,10.55,5.7,2023-06-17,2028-12-08,First Class
Wonka Bar - Fudge Mallows,111682,21.6,6,14.4,7.2,2023-06-17,2028-12-08,First Class
Wonka Bar - Milk Chocolate,111682,6.5,2,4.22,2.28,2023-06-17,2028-12-08,First Class
Wonka Bar - Fudge Mallows,145982,3.6,1,2.4,1.2,2023-08-27,2029-02-21,Second Class
Wonka Bar - Milk Chocolate,145982,16.25,5,10.55,5.7,2023-08-27,2029-02-21,Second Class
Wonka Bar - Nutty Crunch Surprise,145982,13.96,4,9.96,4.0,2023-08-27,2029-02-21,Second Class
Wonka Bar - Fudge Mallows,145982,10.8,3,7.2,3.6,2023-08-27,2029-02-21,Second Class
Wonka Bar - Triple Dazzle Caramel,145982,33.75,9,22.05,11.7,2023-08-27,2029-02-21,Second Class
Wonka Bar - Fudge Mallows,145982,10.8,3,7.2,3.6,2023-08-27,2029-02-21,Second Class
Wonka Bar - Nutty Crunch Surprise,117156,10.47,3,7.47,3.0,2024-03-21,2029-09-13,Second Class
Wonka Bar - Triple Dazzle Caramel,163566,18.75,5,12.25,6.5,2024-08-03,2030-01-27,First Class
Wonka Bar - Milk Chocolate,145037,13.0,4,8.44,4.56,2024-09-02,2030-02-28,Second Class
Wonka Bar - Fudge Mallows,145037,10.8,3,7.2,3.6,2024-09-02,2030-02-28,Second Class
Wonka Bar -Scrumdiddlyumptious,145037,3.6,1,2.5,1.1,2024-09-02,2030-02-28,Second Class
Wonka Bar - Fudge Mallows,104773,7.2,2,4.8,2.4,2021-12-08,2027-06-05,Standard Class
Wonka Bar - Nutty Crunch Surprise,161473,10.47,3,7.47,3.0,2023-04-01,2028-09-25,Standard Class
Wonka Bar - Triple Dazzle Caramel,161473,7.5,2,4.9,2.6,2023-04-01,2028-09-25,Standard Class
Wonka Bar - Milk Chocolate,161473,9.75,3,6.33,3.42,2023-04-01,2028-09-25,Standard Class
Wonka Bar -Scrumdiddlyumptious,124254,10.8,3,7.5,3.3,2023-04-12,2028-10-07,Standard Class
Wonka Bar - Triple Dazzle Caramel,124254,3.75,1,2.45,1.3,2023-04-12,2028-10-07,Standard Class
Wonka Bar - Triple Dazzle Caramel,124254,11.25,3,7.35,3.9,2023-04-12,2028-10-07,Standard Class
Wonka Bar - Fudge Mallows,143567,14.4,4,9.6,4.8,2024-11-02,2030-04-28,Second Class
Lickable Wallpaper,143567,40.0,2,20.0,20.0,2024-11-02,2030-04-28,Second Class
Wonka Bar - Nutty Crunch Surprise,143567,13.96,4,9.96,4.0,2024-11-02,2030-04-28,Second Class
Wonka Bar - Nutty Crunch Surprise,143567,31.41,9,22.41,9.0,2024-11-02,2030-04-28,Second Class
Wonka Bar - Nutty Crunch Surprise,163447,48.86,14,34.86,14.0,2021-12-27,2027-06-23,Standard Class
Wonka Bar - Milk Chocolate,160059,6.5,2,4.22,2.28,2022-11-27,2028-05-23,Standard Class
Wonka Bar - Fudge Mallows,162096,10.8,3,7.2,3.6,2024-11-10,2030-05-03,Same Day
Wonka Bar -Scrumdiddlyumptious,148985,14.4,4,10.0,4.4,2024-11-11,2030-05-08,Second Class
Wonka Bar - Nutty Crunch Surprise,129364,13.96,4,9.96,4.0,2021-12-08,2027-06-05,Standard Class
Wonka Bar - Triple Dazzle Caramel,129364,26.25,7,17.15,9.1,2021-12-08,2027-06-05,Standard Class
Wonka Bar - Nutty Crunch Surprise,129364,17.45,5,12.45,5.0,2021-12-08,2027-06-05,Standard Class
Wonka Bar - Milk Chocolate,129364,6.5,2,4.22,2.28,2021-12-08,2027-06-05,Standard Class
Wonka Bar - Nutty Crunch Surprise,129364,10.47,3,7.47,3.0,2021-12-08,2027-06-05,Standard Class
Wonka Bar - Fudge Mallows,129364,18.0,5,12.0,6.0,2021-12-08,2027-06-05,Standard Class
Wonka Bar -Scrumdiddlyumptious,129364,36.0,10,25.0,11.0,2021-12-08,2027-06-05,Standard Class
Wonka Bar -Scrumdiddlyumptious,129364,10.8,3,7.5,3.3,2021-12-08,2027-06-05,Standard Class
Wonka Bar - Triple Dazzle Caramel,141040,15.0,4,9.8,5.2,2022-10-09,2028-04-04,Second Class
Wonka Bar - Nutty Crunch Surprise,141040,13.96,4,9.96,4.0,2022-10-09,2028-04-04,Second Class
Wonka Bar - Milk Chocolate,117898,6.5,2,4.22,2.28,2022-12-05,2028-06-02,Standard Class
Wonka Bar - Milk Chocolate,166660,3.25,1,2.11,1.14,2023-01-30,2028-07-24,Second Class
Wonka Bar - Milk Chocolate,166660,13.0,4,8.44,4.56,2023-01-30,2028-07-24,Second Class
Wonka Bar - Triple Dazzle Caramel,162614,7.5,2,4.9,2.6,2023-10-07,2029-04-04,Standard Class
Wonka Bar - Fudge Mallows,112970,10.8,3,7.2,3.6,2023-11-14,2029-05-07,First Class
Wonka Bar - Milk Chocolate,104661,3.25,1,2.11,1.14,2024-01-15,2029-07-10,First Class
Wonka Bar - Milk Chocolate,104661,13.0,4,8.44,4.56,2024-01-15,2029-07-10,First Class
Wonka Bar - Triple Dazzle Caramel,104661,30.0,8,19.6,10.4,2024-01-15,2029-07-10,First Class
Wonka Bar -Scrumdiddlyumptious,104661,7.2,2,5.0,2.2,2024-01-15,2029-07-10,First Class
Wonka Bar - Fudge Mallows,130624,10.8,3,7.2,3.6,2021-06-21,2026-12-15,First Class
Wonka Bar - Milk Chocolate,130624,9.75,3,6.33,3.42,2021-06-21,2026-12-15,First Class
Wonka Bar - Fudge Mallows,130624,10.8,3,7.2,3.6,2021-06-21,2026-12-15,First Class
Wonka Bar - Triple Dazzle Caramel,133389,11.25,3,7.35,3.9,2021-06-22,2026-12-13,Same Day
Wonka Bar - Triple Dazzle Caramel,131527,15.0,4,9.8,5.2,2021-12-01,2027-05-30,Standard Class
Wonka Bar -Scrumdiddlyumptious,155180,14.4,4,10.0,4.4,2023-01-22,2028-07-21,Standard Class
Wonka Bar - Fudge Mallows,134887,18.0,5,12.0,6.0,2023-03-25,2028-09-14,Same Day
Wonka Bar -Scrumdiddlyumptious,157266,10.8,3,7.5,3.3,2023-05-26,2028-11-21,Standard Class
Wonka Bar -Scrumdiddlyumptious,157266,7.2,2,5.0,2.2,2023-05-26,2028-11-21,Standard Class
Wonka Bar - Fudge Mallows,157266,10.8,3,7.2,3.6,2023-05-26,2028-11-21,Standard Class
Wonka Bar - Milk Chocolate,157266,6.5,2,4.22,2.28,2023-05-26,2028-11-21,Standard Class
Wonka Bar - Fudge Mallows,153346,10.8,3,7.2,3.6,2023-01-25,2028-07-19,First Class
Wonka Bar - Fudge Mallows,153346,18.0,5,12.0,6.0,2023-01-25,2028-07-19,First Class
Wonka Bar - Triple Dazzle Caramel,117919,18.75,5,12.25,6.5,2023-08-27,2029-02-18,Second Class
Wonka Bar - Nutty Crunch Surprise,117919,3.49,1,2.49,1.0,2023-08-27,2029-02-18,Second Class
Wonka Bar - Triple Dazzle Caramel,154711,7.5,2,4.9,2.6,2023-11-22,2029-05-18,Standard Class
Wonka Bar - Fudge Mallows,154711,10.8,3,7.2,3.6,2023-11-22,2029-05-18,Standard Class
Wonka Bar - Milk Chocolate,154711,13.0,4,8.44,4.56,2023-11-22,2029-05-18,Standard Class
Wonka Bar -Scrumdiddlyumptious,159464,10.8,3,7.5,3.3,2024-05-18,2029-11-09,First Class
Wonka Bar - Nutty Crunch Surprise,159464,6.98,2,4.98,2.0,2024-05-18,2029-11-09,First Class
Wonka Bar - Milk Chocolate,159464,19.5,6,12.66,6.84,2024-05-18,2029-11-09,First Class
